Case_ID,Activity,Timestamp,Resource,Next_Timestamp,Activity_Duration_Hours
49,Order Delivered,2024-03-11 14:00:00,Finance Team,,
50,Order Created,2024-01-27 08:00:00,Warehouse,2024-01-29 08:00:00,48.0
50,Order Approved,2024-01-29 08:00:00,Logistics,2024-02-01 07:00:00,71.0
50,Credit Check,2024-02-01 07:00:00,Manager,2024-02-03 04:00:00,45.0
50,Payment Processed,2024-02-03 04:00:00,Logistics,2024-02-06 03:00:00,71.0
50,Order Packed,2024-02-06 03:00:00,Warehouse,2024-02-08 01:00:00,46.0
50,Order Shipped,2024-02-08 01:00:00,Logistics,2024-02-09 12:00:00,35.0
50,Order Delivered,2024-02-09 12:00:00,Warehouse,,
51,Order Created,2024-01-18 06:00:00,System,2024-01-19 07:00:00,25.0
51,Order Approved,2024-01-19 07:00:00,Warehouse,2024-01-19 23:00:00,16.0
51,Credit Check,2024-01-19 23:00:00,Manager,2024-01-20 23:00:00,24.0
51,Payment Processed,2024-01-20 23:00:00,Finance Team,2024-01-22 03:00:00,28.0
51,Order Packed,2024-01-22 03:00:00,Logistics,2024-01-23 15:00:00,36.0
51,Order Shipped,2024-01-23 15:00:00,Manager,2024-01-26 11:00:00,68.0
51,Order Delivered,2024-01-26 11:00:00,Manager,,
52,Order Created,2024-01-19 13:00:00,Finance Team,2024-01-21 03:00:00,38.0
52,Order Approved,2024-01-21 03:00:00,Finance Team,2024-01-23 02:00:00,47.0
52,Credit Check,2024-01-23 02:00:00,Finance Team,2024-01-24 17:00:00,39.0
52,Payment Processed,2024-01-24 17:00:00,System,2024-01-27 14:00:00,69.0
52,Order Packed,2024-01-27 14:00:00,Finance Team,2024-01-29 02:00:00,36.0
52,Order Shipped,2024-01-29 02:00:00,System,2024-01-29 09:00:00,7.0
52,Order Delivered,2024-01-29 09:00:00,Manager,,
53,Order Created,2024-01-19 17:00:00,Logistics,2024-01-20 07:00:00,14.0
53,Order Approved,2024-01-20 07:00:00,System,2024-01-21 20:00:00,37.0
53,Credit Check,2024-01-21 20:00:00,Logistics,2024-01-24 10:00:00,62.0
53,Payment Processed,2024-01-24 10:00:00,Logistics,2024-01-26 06:00:00,44.0
53,Order Packed,2024-01-26 06:00:00,Finance Team,2024-01-26 13:00:00,7.0
53,Order Shipped,2024-01-26 13:00:00,Warehouse,2024-01-29 03:00:00,62.0
53,Order Delivered,2024-01-29 03:00:00,System,,
54,Order Created,2024-02-22 09:00:00,Logistics,2024-02-25 00:00:00,63.0
54,Order Approved,2024-02-25 00:00:00,System,2024-02-25 07:00:00,7.0
54,Credit Check,2024-02-25 07:00:00,Finance Team,2024-02-26 03:00:00,20.0
54,Payment Processed,2024-02-26 03:00:00,Manager,2024-02-27 18:00:00,39.0
54,Order Packed,2024-02-27 18:00:00,System,2024-02-29 02:00:00,32.0
54,Order Shipped,2024-02-29 02:00:00,System,2024-03-03 02:00:00,72.0
54,Order Delivered,2024-03-03 02:00:00,Logistics,,
55,Order Created,2024-02-09 05:00:00,Manager,2024-02-11 06:00:00,49.0
55,Order Approved,2024-02-11 06:00:00,Logistics,2024-02-13 15:00:00,57.0
55,Credit Check,2024-02-13 15:00:00,Warehouse,2024-02-15 22:00:00,55.0
55,Payment Processed,2024-02-15 22:00:00,Warehouse,2024-02-16 06:00:00,8.0
55,Order Packed,2024-02-16 06:00:00,Manager,2024-02-16 19:00:00,13.0
55,Order Shipped,2024-02-16 19:00:00,Finance Team,2024-02-17 23:00:00,28.0
55,Order Delivered,2024-02-17 23:00:00,Warehouse,,
56,Order Created,2024-02-12 11:00:00,Finance Team,2024-02-13 18:00:00,31.0
56,Order Approved,2024-02-13 18:00:00,Finance Team,2024-02-16 17:00:00,71.0
56,Credit Check,2024-02-16 17:00:00,System,2024-02-17 14:00:00,21.0
56,Payment Processed,2024-02-17 14:00:00,System,2024-02-19 19:00:00,53.0
56,Order Packed,2024-02-19 19:00:00,Logistics,2024-02-22 08:00:00,61.0
56,Order Shipped,2024-02-22 08:00:00,Warehouse,2024-02-22 13:00:00,5.0
56,Order Delivered,2024-02-22 13:00:00,Finance Team,,
57,Order Created,2024-01-20 13:00:00,Logistics,2024-01-20 23:00:00,10.0
57,Order Approved,2024-01-20 23:00:00,Finance Team,2024-01-22 09:00:00,34.0
57,Credit Check,2024-01-22 09:00:00,Manager,2024-01-23 11:00:00,26.0
57,Payment Processed,2024-01-23 11:00:00,Logistics,2024-01-24 02:00:00,15.0
57,Order Packed,2024-01-24 02:00:00,Manager,2024-01-25 07:00:00,29.0
57,Order Shipped,2024-01-25 07:00:00,Finance Team,2024-01-26 18:00:00,35.0
57,Order Delivered,2024-01-26 18:00:00,Finance Team,,
58,Order Created,2024-01-05 08:00:00,Finance Team,2024-01-07 00:00:00,40.0
58,Order Approved,2024-01-07 00:00:00,Manager,2024-01-08 13:00:00,37.0
58,Credit Check,2024-01-08 13:00:00,Logistics,2024-01-09 05:00:00,16.0
58,Payment Processed,2024-01-09 05:00:00,Logistics,2024-01-10 20:00:00,39.0
58,Order Packed,2024-01-10 20:00:00,Logistics,2024-01-12 07:00:00,35.0
58,Order Shipped,2024-01-12 07:00:00,Manager,2024-01-15 05:00:00,70.0
58,Order Delivered,2024-01-15 05:00:00,Logistics,,
59,Order Created,2024-01-29 11:00:00,Manager,2024-01-29 17:00:00,6.0
59,Order Approved,2024-01-29 17:00:00,Logistics,2024-01-31 11:00:00,42.0
59,Credit Check,2024-01-31 11:00:00,Manager,2024-02-01 20:00:00,33.0
59,Payment Processed,2024-02-01 20:00:00,System,2024-02-02 08:00:00,12.0
59,Order Packed,2024-02-02 08:00:00,Finance Team,2024-02-02 11:00:00,3.0
59,Order Shipped,2024-02-02 11:00:00,Warehouse,2024-02-02 17:00:00,6.0
59,Order Delivered,2024-02-02 17:00:00,Finance Team,,
60,Order Created,2024-02-02 19:00:00,Logistics,2024-02-04 07:00:00,36.0
60,Order Approved,2024-02-04 07:00:00,Finance Team,2024-02-06 15:00:00,56.0
60,Credit Check,2024-02-06 15:00:00,Logistics,2024-02-07 03:00:00,12.0
60,Payment Processed,2024-02-07 03:00:00,Logistics,2024-02-09 00:00:00,45.0
60,Order Packed,2024-02-09 00:00:00,Logistics,2024-02-10 19:00:00,43.0
60,Order Shipped,2024-02-10 19:00:00,Warehouse,2024-02-11 09:00:00,14.0
60,Order Delivered,2024-02-11 09:00:00,Finance Team,,
61,Order Created,2024-01-24 05:00:00,Logistics,2024-01-25 18:00:00,37.0
61,Order Approved,2024-01-25 18:00:00,Logistics,2024-01-28 17:00:00,71.0
61,Credit Check,2024-01-28 17:00:00,System,2024-01-31 04:00:00,59.0
61,Payment Processed,2024-01-31 04:00:00,System,2024-02-01 21:00:00,41.0
61,Order Packed,2024-02-01 21:00:00,Warehouse,2024-02-03 15:00:00,42.0
61,Order Shipped,2024-02-03 15:00:00,System,2024-02-05 19:00:00,52.0
61,Order Delivered,2024-02-05 19:00:00,Manager,,
62,Order Created,2024-02-22 01:00:00,Manager,2024-02-24 13:00:00,60.0
62,Order Approved,2024-02-24 13:00:00,Logistics,2024-02-24 20:00:00,7.0
62,Credit Check,2024-02-24 20:00:00,Finance Team,2024-02-27 15:00:00,67.0
62,Payment Processed,2024-02-27 15:00:00,Warehouse,2024-03-01 07:00:00,64.0
62,Order Packed,2024-03-01 07:00:00,Logistics,2024-03-01 14:00:00,7.0
62,Order Shipped,2024-03-01 14:00:00,Finance Team,2024-03-03 01:00:00,35.0
62,Order Delivered,2024-03-03 01:00:00,Manager,,
63,Order Created,2024-01-10 13:00:00,Logistics,2024-01-13 04:00:00,63.0
63,Order Approved,2024-01-13 04:00:00,System,2024-01-13 08:00:00,4.0
63,Credit Check,2024-01-13 08:00:00,Manager,2024-01-14 15:00:00,31.0
63,Payment Processed,2024-01-14 15:00:00,Finance Team,2024-01-16 07:00:00,40.0
63,Order Packed,2024-01-16 07:00:00,Manager,2024-01-16 09:00:00,2.0
63,Order Shipped,2024-01-16 09:00:00,Manager,2024-01-18 14:00:00,53.0
63,Order Delivered,2024-01-18 14:00:00,System,,
64,Order Created,2024-01-15 15:00:00,Logistics,2024-01-16 07:00:00,16.0
64,Order Approved,2024-01-16 07:00:00,Finance Team,2024-01-18 23:00:00,64.0
64,Credit Check,2024-01-18 23:00:00,Warehouse,2024-01-21 17:00:00,66.0
64,Payment Processed,2024-01-21 17:00:00,Warehouse,2024-01-23 23:00:00,54.0
64,Order Packed,2024-01-23 23:00:00,Logistics,2024-01-26 12:00:00,61.0
64,Order Shipped,2024-01-26 12:00:00,Finance Team,2024-01-28 23:00:00,59.0
64,Order Delivered,2024-01-28 23:00:00,Manager,,
65,Order Created,2024-01-12 02:00:00,Finance Team,2024-01-14 20:00:00,66.0
65,Order Approved,2024-01-14 20:00:00,Finance Team,2024-01-15 05:00:00,9.0
65,Credit Check,2024-01-15 05:00:00,Warehouse,2024-01-17 11:00:00,54.0
65,Payment Processed,2024-01-17 11:00:00,Warehouse,2024-01-20 04:00:00,65.0
65,Order Packed,2024-01-20 04:00:00,Warehouse,2024-01-20 05:00:00,1.0
65,Order Shipped,2024-01-20 05:00:00,Warehouse,2024-01-21 20:00:00,39.0
65,Order Delivered,2024-01-21 20:00:00,Manager,,
66,Order Created,2024-02-09 15:00:00,Finance Team,2024-02-12 01:00:00,58.0
66,Order Approved,2024-02-12 01:00:00,Manager,2024-02-14 15:00:00,62.0
66,Credit Check,2024-02-14 15:00:00,Warehouse,2024-02-16 10:00:00,43.0
66,Payment Processed,2024-02-16 10:00:00,Manager,2024-02-19 08:00:00,70.0
66,Order Packed,2024-02-19 08:00:00,Logistics,2024-02-21 19:00:00,59.0
66,Order Shipped,2024-02-21 19:00:00,Warehouse,2024-02-22 20:00:00,25.0
66,Order Delivered,2024-02-22 20:00:00,Finance Team,,
67,Order Created,2024-02-08 02:00:00,Finance Team,2024-02-10 07:00:00,53.0
67,Order Approved,2024-02-10 07:00:00,System,2024-02-12 00:00:00,41.0
67,Credit Check,2024-02-12 00:00:00,Logistics,2024-02-14 01:00:00,49.0
67,Payment Processed,2024-02-14 01:00:00,Logistics,2024-02-14 21:00:00,20.0
67,Order Packed,2024-02-14 21:00:00,Logistics,2024-02-15 02:00:00,5.0
67,Order Shipped,2024-02-15 02:00:00,Finance Team,2024-02-17 19:00:00,65.0
67,Order Delivered,2024-02-17 19:00:00,Manager,,
68,Order Created,2024-01-22 13:00:00,Logistics,2024-01-23 02:00:00,13.0
68,Order Approved,2024-01-23 02:00:00,Manager,2024-01-25 13:00:00,59.0
68,Credit Check,2024-01-25 13:00:00,System,2024-01-26 08:00:00,19.0
68,Payment Processed,2024-01-26 08:00:00,Logistics,2024-01-27 04:00:00,20.0
68,Order Packed,2024-01-27 04:00:00,System,2024-01-29 17:00:00,61.0
68,Order Shipped,2024-01-29 17:00:00,Warehouse,2024-01-31 13:00:00,44.0
68,Order Delivered,2024-01-31 13:00:00,Manager,,
69,Order Created,2024-02-16 03:00:00,System,2024-02-17 22:00:00,43.0
69,Order Approved,2024-02-17 22:00:00,Manager,2024-02-19 23:00:00,49.0
69,Credit Check,2024-02-19 23:00:00,Warehouse,2024-02-22 14:00:00,63.0
69,Payment Processed,2024-02-22 14:00:00,Manager,2024-02-22 19:00:00,5.0
69,Order Packed,2024-02-22 19:00:00,Manager,2024-02-23 04:00:00,9.0
69,Order Shipped,2024-02-23 04:00:00,Finance Team,2024-02-24 17:00:00,37.0
69,Order Delivered,2024-02-24 17:00:00,Finance Team,,
70,Order Created,2024-02-17 12:00:00,Logistics,2024-02-18 01:00:00,13.0
70,Order Approved,2024-02-18 01:00:00,System,2024-02-20 10:00:00,57.0
70,Credit Check,2024-02-20 10:00:00,Finance Team,2024-02-22 01:00:00,39.0
70,Payment Processed,2024-02-22 01:00:00,System,2024-02-22 07:00:00,6.0
70,Order Packed,2024-02-22 07:00:00,Warehouse,2024-02-22 15:00:00,8.0
70,Order Shipped,2024-02-22 15:00:00,Warehouse,2024-02-24 13:00:00,46.0
70,Order Delivered,2024-02-24 13:00:00,Warehouse,,
71,Order Created,2024-01-28 19:00:00,Finance Team,2024-01-31 15:00:00,68.0
71,Order Approved,2024-01-31 15:00:00,Logistics,2024-02-01 15:00:00,24.0
71,Credit Check,2024-02-01 15:00:00,Finance Team,2024-02-02 14:00:00,23.0
71,Payment Processed,2024-02-02 14:00:00,System,2024-02-04 15:00:00,49.0
71,Order Packed,2024-02-04 15:00:00,Manager,2024-02-05 22:00:00,31.0
71,Order Shipped,2024-02-05 22:00:00,Logistics,2024-02-06 17:00:00,19.0
71,Order Delivered,2024-02-06 17:00:00,Finance Team,,
72,Order Created,2024-01-31 09:00:00,Logistics,2024-02-01 18:00:00,33.0
72,Order Approved,2024-02-01 18:00:00,System,2024-02-04 06:00:00,60.0
72,Credit Check,2024-02-04 06:00:00,Warehouse,2024-02-07 04:00:00,70.0
72,Payment Processed,2024-02-07 04:00:00,Finance Team,2024-02-07 14:00:00,10.0
72,Order Packed,2024-02-07 14:00:00,Logistics,2024-02-09 11:00:00,45.0
72,Order Shipped,2024-02-09 11:00:00,Manager,2024-02-11 02:00:00,39.0
72,Order Delivered,2024-02-11 02:00:00,Logistics,,
73,Order Created,2024-02-15 09:00:00,Logistics,2024-02-17 00:00:00,39.0
73,Order Approved,2024-02-17 00:00:00,Finance Team,2024-02-19 02:00:00,50.0
73,Credit Check,2024-02-19 02:00:00,Logistics,2024-02-19 16:00:00,14.0
73,Payment Processed,2024-02-19 16:00:00,Finance Team,2024-02-21 17:00:00,49.0
73,Order Packed,2024-02-21 17:00:00,Manager,2024-02-23 15:00:00,46.0
73,Order Shipped,2024-02-23 15:00:00,Manager,2024-02-25 05:00:00,38.0
73,Order Delivered,2024-02-25 05:00:00,Warehouse,,
74,Order Created,2024-01-04 03:00:00,Warehouse,2024-01-04 05:00:00,2.0
74,Order Approved,2024-01-04 05:00:00,Manager,2024-01-04 12:00:00,7.0
74,Credit Check,2024-01-04 12:00:00,Manager,2024-01-07 04:00:00,64.0
74,Payment Processed,2024-01-07 04:00:00,Warehouse,2024-01-08 10:00:00,30.0
74,Order Packed,2024-01-08 10:00:00,Manager,2024-01-10 08:00:00,46.0
74,Order Shipped,2024-01-10 08:00:00,Finance Team,2024-01-11 09:00:00,25.0
74,Order Delivered,2024-01-11 09:00:00,Manager,,
75,Order Created,2024-01-17 18:00:00,System,2024-01-18 00:00:00,6.0
75,Order Approved,2024-01-18 00:00:00,Warehouse,2024-01-20 09:00:00,57.0
75,Credit Check,2024-01-20 09:00:00,System,2024-01-22 08:00:00,47.0
75,Payment Processed,2024-01-22 08:00:00,Finance Team,2024-01-22 20:00:00,12.0
75,Order Packed,2024-01-22 20:00:00,Warehouse,2024-01-24 14:00:00,42.0
75,Order Shipped,2024-01-24 14:00:00,Logistics,2024-01-25 13:00:00,23.0
75,Order Delivered,2024-01-25 13:00:00,Finance Team,,
76,Order Created,2024-01-11 22:00:00,Warehouse,2024-01-14 18:00:00,68.0
76,Order Approved,2024-01-14 18:00:00,Manager,2024-01-16 05:00:00,35.0
76,Credit Check,2024-01-16 05:00:00,Finance Team,2024-01-17 14:00:00,33.0
76,Payment Processed,2024-01-17 14:00:00,Logistics,2024-01-19 04:00:00,38.0
76,Order Packed,2024-01-19 04:00:00,Warehouse,2024-01-19 19:00:00,15.0
76,Order Shipped,2024-01-19 19:00:00,Logistics,2024-01-20 05:00:00,10.0
76,Order Delivered,2024-01-20 05:00:00,Finance Team,,
77,Order Created,2024-02-19 05:00:00,Logistics,2024-02-22 05:00:00,72.0
77,Order Approved,2024-02-22 05:00:00,Warehouse,2024-02-22 17:00:00,12.0
77,Credit Check,2024-02-22 17:00:00,Logistics,2024-02-22 19:00:00,2.0
77,Payment Processed,2024-02-22 19:00:00,Warehouse,2024-02-25 16:00:00,69.0
77,Order Packed,2024-02-25 16:00:00,System,2024-02-28 03:00:00,59.0
77,Order Shipped,2024-02-28 03:00:00,Warehouse,2024-02-29 13:00:00,34.0
77,Order Delivered,2024-02-29 13:00:00,Manager,,
78,Order Created,2024-01-27 00:00:00,System,2024-01-28 06:00:00,30.0
78,Order Approved,2024-01-28 06:00:00,Logistics,2024-01-28 10:00:00,4.0
78,Credit Check,2024-01-28 10:00:00,Manager,2024-01-31 10:00:00,72.0
78,Payment Processed,2024-01-31 10:00:00,Warehouse,2024-02-01 15:00:00,29.0
78,Order Packed,2024-02-01 15:00:00,System,2024-02-04 03:00:00,60.0
78,Order Shipped,2024-02-04 03:00:00,Warehouse,2024-02-06 08:00:00,53.0
78,Order Delivered,2024-02-06 08:00:00,System,,
79,Order Created,2024-01-09 06:00:00,System,2024-01-10 21:00:00,39.0
79,Order Approved,2024-01-10 21:00:00,Logistics,2024-01-11 12:00:00,15.0
79,Credit Check,2024-01-11 12:00:00,System,2024-01-12 19:00:00,31.0
79,Payment Processed,2024-01-12 19:00:00,Manager,2024-01-13 13:00:00,18.0
79,Order Packed,2024-01-13 13:00:00,Logistics,2024-01-16 00:00:00,59.0
79,Order Shipped,2024-01-16 00:00:00,Warehouse,2024-01-18 22:00:00,70.0
79,Order Delivered,2024-01-18 22:00:00,Logistics,,
80,Order Created,2024-02-07 20:00:00,Logistics,2024-02-08 09:00:00,13.0
80,Order Approved,2024-02-08 09:00:00,Logistics,2024-02-10 14:00:00,53.0
80,Credit Check,2024-02-10 14:00:00,Warehouse,2024-02-10 19:00:00,5.0
80,Payment Processed,2024-02-10 19:00:00,Warehouse,2024-02-11 23:00:00,28.0
80,Order Packed,2024-02-11 23:00:00,Logistics,2024-02-14 08:00:00,57.0
80,Order Shipped,2024-02-14 08:00:00,Finance Team,2024-02-16 07:00:00,47.0
80,Order Delivered,2024-02-16 07:00:00,System,,
81,Order Created,2024-02-15 00:00:00,Manager,2024-02-16 22:00:00,46.0
81,Order Approved,2024-02-16 22:00:00,System,2024-02-19 01:00:00,51.0
81,Credit Check,2024-02-19 01:00:00,Warehouse,2024-02-20 02:00:00,25.0
81,Payment Processed,2024-02-20 02:00:00,System,2024-02-22 13:00:00,59.0
81,Order Packed,2024-02-22 13:00:00,System,2024-02-23 17:00:00,28.0
81,Order Shipped,2024-02-23 17:00:00,Manager,2024-02-23 20:00:00,3.0
81,Order Delivered,2024-02-23 20:00:00,System,,
82,Order Created,2024-02-21 19:00:00,Finance Team,2024-02-22 12:00:00,17.0
82,Order Approved,2024-02-22 12:00:00,Manager,2024-02-23 15:00:00,27.0
82,Credit Check,2024-02-23 15:00:00,System,2024-02-26 14:00:00,71.0
82,Payment Processed,2024-02-26 14:00:00,Finance Team,2024-02-27 18:00:00,28.0
82,Order Packed,2024-02-27 18:00:00,Finance Team,2024-02-29 13:00:00,43.0
82,Order Shipped,2024-02-29 13:00:00,Finance Team,2024-02-29 14:00:00,1.0
82,Order Delivered,2024-02-29 14:00:00,Warehouse,,
83,Order Created,2024-02-24 19:00:00,Finance Team,2024-02-27 17:00:00,70.0
83,Order Approved,2024-02-27 17:00:00,Warehouse,2024-02-28 16:00:00,23.0
83,Credit Check,2024-02-28 16:00:00,System,2024-02-28 20:00:00,4.0
83,Payment Processed,2024-02-28 20:00:00,Finance Team,2024-02-28 22:00:00,2.0
83,Order Packed,2024-02-28 22:00:00,Warehouse,2024-03-01 05:00:00,31.0
83,Order Shipped,2024-03-01 05:00:00,Manager,2024-03-02 23:00:00,42.0
83,Order Delivered,2024-03-02 23:00:00,System,,
84,Order Created,2024-01-13 10:00:00,System,2024-01-14 03:00:00,17.0
84,Order Approved,2024-01-14 03:00:00,Logistics,2024-01-16 23:00:00,68.0
84,Credit Check,2024-01-16 23:00:00,System,2024-01-17 08:00:00,9.0
84,Payment Processed,2024-01-17 08:00:00,Logistics,2024-01-19 18:00:00,58.0
84,Order Packed,2024-01-19 18:00:00,Warehouse,2024-01-22 12:00:00,66.0
84,Order Shipped,2024-01-22 12:00:00,Manager,2024-01-23 02:00:00,14.0
84,Order Delivered,2024-01-23 02:00:00,Logistics,,
85,Order Created,2024-02-03 05:00:00,Manager,2024-02-03 11:00:00,6.0
85,Order Approved,2024-02-03 11:00:00,Manager,2024-02-05 02:00:00,39.0
85,Credit Check,2024-02-05 02:00:00,Logistics,2024-02-05 06:00:00,4.0
85,Payment Processed,2024-02-05 06:00:00,System,2024-02-07 20:00:00,62.0
85,Order Packed,2024-02-07 20:00:00,Logistics,2024-02-10 03:00:00,55.0
85,Order Shipped,2024-02-10 03:00:00,System,2024-02-12 18:00:00,63.0
85,Order Delivered,2024-02-12 18:00:00,Logistics,,
86,Order Created,2024-01-05 11:00:00,Warehouse,2024-01-06 06:00:00,19.0
86,Order Approved,2024-01-06 06:00:00,System,2024-01-06 23:00:00,17.0
86,Credit Check,2024-01-06 23:00:00,Warehouse,2024-01-09 22:00:00,71.0
86,Payment Processed,2024-01-09 22:00:00,Warehouse,2024-01-11 23:00:00,49.0
86,Order Packed,2024-01-11 23:00:00,Manager,2024-01-14 19:00:00,68.0
86,Order Shipped,2024-01-14 19:00:00,Warehouse,2024-01-17 06:00:00,59.0
86,Order Delivered,2024-01-17 06:00:00,Manager,,
87,Order Created,2024-02-10 08:00:00,System,2024-02-10 23:00:00,15.0
87,Order Approved,2024-02-10 23:00:00,Manager,2024-02-12 03:00:00,28.0
87,Credit Check,2024-02-12 03:00:00,Logistics,2024-02-14 13:00:00,58.0
87,Payment Processed,2024-02-14 13:00:00,Finance Team,2024-02-16 18:00:00,53.0
87,Order Packed,2024-02-16 18:00:00,Warehouse,2024-02-19 05:00:00,59.0
87,Order Shipped,2024-02-19 05:00:00,Logistics,2024-02-21 11:00:00,54.0
87,Order Delivered,2024-02-21 11:00:00,System,,
88,Order Created,2024-01-23 07:00:00,Warehouse,2024-01-24 16:00:00,33.0
88,Order Approved,2024-01-24 16:00:00,Warehouse,2024-01-25 12:00:00,20.0
88,Credit Check,2024-01-25 12:00:00,Logistics,2024-01-25 21:00:00,9.0
88,Payment Processed,2024-01-25 21:00:00,System,2024-01-26 08:00:00,11.0
88,Order Packed,2024-01-26 08:00:00,System,2024-01-28 16:00:00,56.0
88,Order Shipped,2024-01-28 16:00:00,System,2024-01-30 16:00:00,48.0
88,Order Delivered,2024-01-30 16:00:00,Finance Team,,
89,Order Created,2024-02-05 08:00:00,Manager,2024-02-08 08:00:00,72.0
89,Order Approved,2024-02-08 08:00:00,Manager,2024-02-10 03:00:00,43.0
89,Credit Check,2024-02-10 03:00:00,System,2024-02-12 08:00:00,53.0
89,Payment Processed,2024-02-12 08:00:00,Warehouse,2024-02-14 15:00:00,55.0
89,Order Packed,2024-02-14 15:00:00,System,2024-02-16 04:00:00,37.0
89,Order Shipped,2024-02-16 04:00:00,Manager,2024-02-17 20:00:00,40.0
89,Order Delivered,2024-02-17 20:00:00,Warehouse,,
90,Order Created,2024-01-09 17:00:00,Finance Team,2024-01-10 13:00:00,20.0
90,Order Approved,2024-01-10 13:00:00,Logistics,2024-01-11 18:00:00,29.0
90,Credit Check,2024-01-11 18:00:00,System,2024-01-13 15:00:00,45.0
90,Payment Processed,2024-01-13 15:00:00,Manager,2024-01-15 15:00:00,48.0
90,Order Packed,2024-01-15 15:00:00,System,2024-01-17 03:00:00,36.0
90,Order Shipped,2024-01-17 03:00:00,Manager,2024-01-18 08:00:00,29.0
90,Order Delivered,2024-01-18 08:00:00,Logistics,,
91,Order Created,2024-02-27 00:00:00,Manager,2024-03-01 00:00:00,72.0
91,Order Approved,2024-03-01 00:00:00,System,2024-03-02 11:00:00,35.0
91,Credit Check,2024-03-02 11:00:00,System,2024-03-03 11:00:00,24.0
91,Payment Processed,2024-03-03 11:00:00,Warehouse,2024-03-05 03:00:00,40.0
91,Order Packed,2024-03-05 03:00:00,Warehouse,2024-03-07 00:00:00,45.0
91,Order Shipped,2024-03-07 00:00:00,System,2024-03-08 00:00:00,24.0
91,Order Delivered,2024-03-08 00:00:00,Finance Team,,
92,Order Created,2024-02-08 04:00:00,System,2024-02-08 23:00:00,19.0
92,Order Approved,2024-02-08 23:00:00,System,2024-02-09 11:00:00,12.0
92,Credit Check,2024-02-09 11:00:00,Manager,2024-02-10 15:00:00,28.0
92,Payment Processed,2024-02-10 15:00:00,Logistics,2024-02-12 21:00:00,54.0
92,Order Packed,2024-02-12 21:00:00,Logistics,2024-02-14 17:00:00,44.0
92,Order Shipped,2024-02-14 17:00:00,Finance Team,2024-02-16 17:00:00,48.0
92,Order Delivered,2024-02-16 17:00:00,Warehouse,,
