Case_ID,Activity,Timestamp,Resource
308,Order Delivered,2024-01-30 06:00:00,Finance Team
309,Order Created,2024-01-02 17:00:00,Finance Team
309,Order Approved,2024-01-03 22:00:00,Logistics
309,Credit Check,2024-01-05 10:00:00,Warehouse
309,Payment Processed,2024-01-06 04:00:00,Warehouse
309,Order Packed,2024-01-08 18:00:00,Logistics
309,Order Shipped,2024-01-11 04:00:00,Warehouse
309,Order Delivered,2024-01-12 20:00:00,Logistics
310,Order Created,2024-02-05 14:00:00,Finance Team
310,Order Approved,2024-02-06 01:00:00,Warehouse
310,Credit Check,2024-02-06 19:00:00,Manager
310,Payment Processed,2024-02-07 21:00:00,Warehouse
310,Order Packed,2024-02-08 07:00:00,System
310,Order Shipped,2024-02-08 10:00:00,Manager
310,Order Delivered,2024-02-08 14:00:00,Manager
311,Order Created,2024-02-09 04:00:00,Manager
311,Order Approved,2024-02-10 08:00:00,System
311,Credit Check,2024-02-13 07:00:00,Warehouse
311,Payment Processed,2024-02-16 05:00:00,Manager
311,Order Packed,2024-02-18 18:00:00,Finance Team
311,Order Shipped,2024-02-20 17:00:00,Logistics
311,Order Delivered,2024-02-21 22:00:00,Manager
312,Order Created,2024-02-17 14:00:00,Finance Team
312,Order Approved,2024-02-20 02:00:00,Manager
312,Credit Check,2024-02-22 20:00:00,System
312,Payment Processed,2024-02-24 23:00:00,Warehouse
312,Order Packed,2024-02-27 16:00:00,System
312,Order Shipped,2024-02-28 23:00:00,Manager
312,Order Delivered,2024-02-29 21:00:00,Manager
313,Order Created,2024-01-11 10:00:00,Finance Team
313,Order Approved,2024-01-12 09:00:00,Manager
313,Credit Check,2024-01-13 04:00:00,Logistics
313,Payment Processed,2024-01-15 02:00:00,System
313,Order Packed,2024-01-16 07:00:00,Logistics
313,Order Shipped,2024-01-17 13:00:00,System
313,Order Delivered,2024-01-18 23:00:00,Warehouse
314,Order Created,2024-01-15 06:00:00,Finance Team
314,Order Approved,2024-01-18 01:00:00,Warehouse
314,Credit Check,2024-01-20 03:00:00,Logistics
314,Payment Processed,2024-01-22 14:00:00,System
314,Order Packed,2024-01-22 20:00:00,Warehouse
314,Order Shipped,2024-01-23 10:00:00,Manager
314,Order Delivered,2024-01-24 22:00:00,Warehouse
315,Order Created,2024-02-09 22:00:00,Manager
315,Order Approved,2024-02-10 21:00:00,Logistics
315,Credit Check,2024-02-12 22:00:00,Warehouse
315,Payment Processed,2024-02-13 08:00:00,Manager
315,Order Packed,2024-02-14 17:00:00,Logistics
315,Order Shipped,2024-02-15 22:00:00,Manager
315,Order Delivered,2024-02-18 02:00:00,Warehouse
316,Order Created,2024-02-23 21:00:00,Logistics
316,Order Approved,2024-02-26 11:00:00,Manager
316,Credit Check,2024-02-26 12:00:00,Manager
316,Payment Processed,2024-02-27 06:00:00,Logistics
316,Order Packed,2024-02-28 04:00:00,Finance Team
316,Order Shipped,2024-02-28 14:00:00,Manager
316,Order Delivered,2024-03-01 02:00:00,Finance Team
317,Order Created,2024-01-11 00:00:00,Finance Team
317,Order Approved,2024-01-12 23:00:00,Manager
317,Credit Check,2024-01-13 15:00:00,Finance Team
317,Payment Processed,2024-01-15 21:00:00,Warehouse
317,Order Packed,2024-01-16 12:00:00,Logistics
317,Order Shipped,2024-01-19 02:00:00,Logistics
317,Order Delivered,2024-01-20 05:00:00,Manager
318,Order Created,2024-01-13 05:00:00,System
318,Order Approved,2024-01-14 13:00:00,System
318,Credit Check,2024-01-15 06:00:00,Manager
318,Payment Processed,2024-01-16 03:00:00,Finance Team
318,Order Packed,2024-01-18 21:00:00,System
318,Order Shipped,2024-01-19 16:00:00,System
318,Order Delivered,2024-01-20 14:00:00,Warehouse
319,Order Created,2024-03-01 00:00:00,Manager
319,Order Approved,2024-03-03 04:00:00,Manager
319,Credit Check,2024-03-03 07:00:00,Warehouse
319,Payment Processed,2024-03-03 18:00:00,Finance Team
319,Order Packed,2024-03-06 04:00:00,Manager
319,Order Shipped,2024-03-08 17:00:00,Logistics
319,Order Delivered,2024-03-09 15:00:00,Finance Team
320,Order Created,2024-02-25 05:00:00,Manager
320,Order Approved,2024-02-26 00:00:00,Manager
320,Credit Check,2024-02-27 00:00:00,Manager
320,Payment Processed,2024-02-29 18:00:00,Warehouse
320,Order Packed,2024-03-01 16:00:00,Warehouse
320,Order Shipped,2024-03-04 03:00:00,Manager
320,Order Delivered,2024-03-04 12:00:00,Finance Team
321,Order Created,2024-01-27 02:00:00,Finance Team
321,Order Approved,2024-01-27 16:00:00,System
321,Credit Check,2024-01-28 18:00:00,Manager
321,Payment Processed,2024-01-31 11:00:00,Logistics
321,Order Packed,2024-02-01 07:00:00,Manager
321,Order Shipped,2024-02-01 20:00:00,Finance Team
321,Order Delivered,2024-02-04 09:00:00,Manager
322,Order Created,2024-02-08 05:00:00,Manager
322,Order Approved,2024-02-10 22:00:00,System
322,Credit Check,2024-02-11 10:00:00,Logistics
322,Payment Processed,2024-02-12 03:00:00,Manager
322,Order Packed,2024-02-15 01:00:00,System
322,Order Shipped,2024-02-17 09:00:00,Manager
322,Order Delivered,2024-02-19 15:00:00,Warehouse
323,Order Created,2024-02-25 06:00:00,Manager
323,Order Approved,2024-02-27 13:00:00,Finance Team
323,Credit Check,2024-03-01 03:00:00,Logistics
323,Payment Processed,2024-03-03 00:00:00,Manager
323,Order Packed,2024-03-03 13:00:00,Logistics
323,Order Shipped,2024-03-04 07:00:00,Warehouse
323,Order Delivered,2024-03-06 21:00:00,Finance Team
324,Order Created,2024-02-28 11:00:00,Warehouse
324,Order Approved,2024-03-02 09:00:00,Logistics
324,Credit Check,2024-03-03 18:00:00,Finance Team
324,Payment Processed,2024-03-03 19:00:00,System
324,Order Packed,2024-03-06 14:00:00,System
324,Order Shipped,2024-03-09 09:00:00,System
324,Order Delivered,2024-03-11 10:00:00,Finance Team
325,Order Created,2024-02-15 17:00:00,Logistics
325,Order Approved,2024-02-17 16:00:00,System
325,Credit Check,2024-02-18 12:00:00,Logistics
325,Payment Processed,2024-02-19 21:00:00,Warehouse
325,Order Packed,2024-02-22 18:00:00,Logistics
325,Order Shipped,2024-02-24 17:00:00,Manager
325,Order Delivered,2024-02-26 05:00:00,Logistics
326,Order Created,2024-02-19 03:00:00,Logistics
326,Order Approved,2024-02-22 02:00:00,Manager
326,Credit Check,2024-02-24 16:00:00,Finance Team
326,Payment Processed,2024-02-26 16:00:00,Manager
326,Order Packed,2024-02-29 16:00:00,Logistics
326,Order Shipped,2024-03-02 01:00:00,Warehouse
326,Order Delivered,2024-03-03 22:00:00,Logistics
327,Order Created,2024-02-17 18:00:00,System
327,Order Approved,2024-02-19 00:00:00,Logistics
327,Credit Check,2024-02-19 21:00:00,System
327,Payment Processed,2024-02-21 01:00:00,Manager
327,Order Packed,2024-02-23 05:00:00,Warehouse
327,Order Shipped,2024-02-26 04:00:00,Manager
327,Order Delivered,2024-02-26 11:00:00,Finance Team
328,Order Created,2024-01-25 01:00:00,System
328,Order Approved,2024-01-25 20:00:00,Logistics
328,Credit Check,2024-01-28 04:00:00,System
328,Payment Processed,2024-01-28 13:00:00,Warehouse
328,Order Packed,2024-01-29 18:00:00,Warehouse
328,Order Shipped,2024-01-30 05:00:00,Manager
328,Order Delivered,2024-01-30 10:00:00,Logistics
329,Order Created,2024-03-02 04:00:00,Manager
329,Order Approved,2024-03-04 23:00:00,Warehouse
329,Credit Check,2024-03-05 07:00:00,Finance Team
329,Payment Processed,2024-03-07 23:00:00,Logistics
329,Order Packed,2024-03-08 01:00:00,Finance Team
329,Order Shipped,2024-03-10 20:00:00,Warehouse
329,Order Delivered,2024-03-11 21:00:00,System
330,Order Created,2024-02-22 18:00:00,Manager
330,Order Approved,2024-02-24 00:00:00,Manager
330,Credit Check,2024-02-24 22:00:00,System
330,Payment Processed,2024-02-26 21:00:00,Finance Team
330,Order Packed,2024-02-26 22:00:00,Finance Team
330,Order Shipped,2024-02-27 10:00:00,Warehouse
330,Order Delivered,2024-02-29 14:00:00,Warehouse
331,Order Created,2024-02-14 03:00:00,Logistics
331,Order Approved,2024-02-15 05:00:00,Manager
331,Credit Check,2024-02-15 07:00:00,System
331,Payment Processed,2024-02-15 19:00:00,Manager
331,Order Packed,2024-02-17 08:00:00,Manager
331,Order Shipped,2024-02-19 05:00:00,Warehouse
331,Order Delivered,2024-02-20 17:00:00,Finance Team
332,Order Created,2024-02-09 01:00:00,Logistics
332,Order Approved,2024-02-11 05:00:00,Manager
332,Credit Check,2024-02-11 06:00:00,Warehouse
332,Payment Processed,2024-02-12 05:00:00,Logistics
332,Order Packed,2024-02-14 22:00:00,System
332,Order Shipped,2024-02-17 22:00:00,System
332,Order Delivered,2024-02-20 15:00:00,Warehouse
333,Order Created,2024-01-22 15:00:00,Manager
333,Order Approved,2024-01-24 00:00:00,Manager
333,Credit Check,2024-01-25 09:00:00,Logistics
333,Payment Processed,2024-01-27 10:00:00,Manager
333,Order Packed,2024-01-30 00:00:00,Finance Team
333,Order Shipped,2024-01-31 20:00:00,Logistics
333,Order Delivered,2024-02-03 07:00:00,Manager
334,Order Created,2024-02-25 04:00:00,Logistics
334,Order Approved,2024-02-25 19:00:00,Warehouse
334,Credit Check,2024-02-26 04:00:00,Logistics
334,Payment Processed,2024-02-27 09:00:00,Finance Team
334,Order Packed,2024-02-29 02:00:00,Logistics
334,Order Shipped,2024-03-02 00:00:00,Manager
334,Order Delivered,2024-03-04 21:00:00,System
335,Order Created,2024-02-15 10:00:00,Finance Team
335,Order Approved,2024-02-16 23:00:00,System
335,Credit Check,2024-02-19 03:00:00,Warehouse
335,Payment Processed,2024-02-19 13:00:00,Manager
335,Order Packed,2024-02-20 12:00:00,Logistics
335,Order Shipped,2024-02-22 05:00:00,Warehouse
335,Order Delivered,2024-02-23 09:00:00,Manager
336,Order Created,2024-01-19 00:00:00,Finance Team
336,Order Approved,2024-01-21 16:00:00,Finance Team
336,Credit Check,2024-01-22 23:00:00,Finance Team
336,Payment Processed,2024-01-24 09:00:00,Finance Team
336,Order Packed,2024-01-25 15:00:00,Finance Team
336,Order Shipped,2024-01-26 23:00:00,Manager
336,Order Delivered,2024-01-28 21:00:00,Finance Team
337,Order Created,2024-02-19 14:00:00,System
337,Order Approved,2024-02-20 01:00:00,Logistics
337,Credit Check,2024-02-20 02:00:00,Manager
337,Payment Processed,2024-02-20 08:00:00,Logistics
337,Order Packed,2024-02-22 08:00:00,Manager
337,Order Shipped,2024-02-24 01:00:00,Logistics
337,Order Delivered,2024-02-25 13:00:00,Logistics
338,Order Created,2024-01-14 18:00:00,Warehouse
338,Order Approved,2024-01-16 21:00:00,Finance Team
338,Credit Check,2024-01-17 14:00:00,System
338,Payment Processed,2024-01-20 10:00:00,Logistics
338,Order Packed,2024-01-23 00:00:00,Manager
338,Order Shipped,2024-01-23 05:00:00,Manager
338,Order Delivered,2024-01-25 02:00:00,Logistics
339,Order Created,2024-02-25 23:00:00,Logistics
339,Order Approved,2024-02-26 15:00:00,Manager
339,Credit Check,2024-02-29 02:00:00,Warehouse
339,Payment Processed,2024-02-29 04:00:00,System
339,Order Packed,2024-03-01 07:00:00,Logistics
339,Order Shipped,2024-03-01 20:00:00,Warehouse
339,Order Delivered,2024-03-03 19:00:00,Manager
340,Order Created,2024-02-26 10:00:00,Finance Team
340,Order Approved,2024-02-29 09:00:00,Warehouse
340,Credit Check,2024-03-01 16:00:00,Warehouse
340,Payment Processed,2024-03-04 05:00:00,Manager
340,Order Packed,2024-03-06 01:00:00,Warehouse
340,Order Shipped,2024-03-07 01:00:00,Logistics
340,Order Delivered,2024-03-09 08:00:00,Finance Team
341,Order Created,2024-01-29 00:00:00,Warehouse
341,Order Approved,2024-01-31 04:00:00,Warehouse
341,Credit Check,2024-02-02 14:00:00,Finance Team
341,Payment Processed,2024-02-03 07:00:00,Manager
341,Order Packed,2024-02-04 13:00:00,System
341,Order Shipped,2024-02-06 00:00:00,Finance Team
341,Order Delivered,2024-02-09 00:00:00,Logistics
342,Order Created,2024-02-26 01:00:00,Finance Team
342,Order Approved,2024-02-26 20:00:00,Finance Team
342,Credit Check,2024-02-29 09:00:00,System
342,Payment Processed,2024-03-01 08:00:00,Logistics
342,Order Packed,2024-03-04 00:00:00,Finance Team
342,Order Shipped,2024-03-06 19:00:00,Manager
342,Order Delivered,2024-03-08 12:00:00,Logistics
343,Order Created,2024-01-21 09:00:00,Manager
343,Order Approved,2024-01-21 16:00:00,Logistics
343,Credit Check,2024-01-22 05:00:00,Finance Team
343,Payment Processed,2024-01-22 13:00:00,Finance Team
343,Order Packed,2024-01-23 22:00:00,Logistics
343,Order Shipped,2024-01-24 11:00:00,Logistics
343,Order Delivered,2024-01-26 06:00:00,Warehouse
344,Order Created,2024-01-25 23:00:00,Manager
344,Order Approved,2024-01-28 23:00:00,Warehouse
344,Credit Check,2024-01-30 20:00:00,System
344,Payment Processed,2024-02-02 01:00:00,System
344,Order Packed,2024-02-03 22:00:00,Manager
344,Order Shipped,2024-02-05 00:00:00,Manager
344,Order Delivered,2024-02-07 21:00:00,Finance Team
345,Order Created,2024-02-20 13:00:00,Warehouse
345,Order Approved,2024-02-22 07:00:00,Manager
345,Credit Check,2024-02-24 22:00:00,Logistics
345,Payment Processed,2024-02-25 09:00:00,Logistics
345,Order Packed,2024-02-26 22:00:00,Logistics
345,Order Shipped,2024-02-27 17:00:00,Finance Team
345,Order Delivered,2024-02-29 13:00:00,Logistics
346,Order Created,2024-02-12 04:00:00,System
346,Order Approved,2024-02-12 15:00:00,Finance Team
346,Credit Check,2024-02-14 11:00:00,Finance Team
346,Payment Processed,2024-02-16 04:00:00,Warehouse
346,Order Packed,2024-02-17 18:00:00,Warehouse
346,Order Shipped,2024-02-19 21:00:00,Warehouse
346,Order Delivered,2024-02-22 06:00:00,Warehouse
347,Order Created,2024-02-19 19:00:00,Logistics
347,Order Approved,2024-02-22 00:00:00,Finance Team
347,Credit Check,2024-02-23 00:00:00,System
347,Payment Processed,2024-02-23 17:00:00,Finance Team
347,Order Packed,2024-02-25 02:00:00,System
347,Order Shipped,2024-02-26 05:00:00,Finance Team
347,Order Delivered,2024-02-28 08:00:00,System
348,Order Created,2024-01-07 09:00:00,Logistics
348,Order Approved,2024-01-10 08:00:00,System
348,Credit Check,2024-01-10 12:00:00,Logistics
348,Payment Processed,2024-01-13 08:00:00,System
348,Order Packed,2024-01-13 22:00:00,Warehouse
348,Order Shipped,2024-01-14 18:00:00,System
348,Order Delivered,2024-01-16 20:00:00,Warehouse
349,Order Created,2024-01-16 08:00:00,Warehouse
349,Order Approved,2024-01-18 17:00:00,Finance Team
349,Credit Check,2024-01-19 10:00:00,Manager
349,Payment Processed,2024-01-20 08:00:00,System
349,Order Packed,2024-01-20 13:00:00,Warehouse
349,Order Shipped,2024-01-22 07:00:00,Logistics
349,Order Delivered,2024-01-24 19:00:00,Manager
350,Order Created,2024-03-01 11:00:00,Manager
350,Order Approved,2024-03-03 20:00:00,Finance Team
350,Credit Check,2024-03-06 18:00:00,Finance Team
350,Payment Processed,2024-03-09 05:00:00,Manager
350,Order Packed,2024-03-11 13:00:00,Manager
350,Order Shipped,2024-03-14 10:00:00,Warehouse
350,Order Delivered,2024-03-16 07:00:00,Logistics
351,Order Created,2024-02-05 06:00:00,System
351,Order Approved,2024-02-07 15:00:00,Warehouse
351,Credit Check,2024-02-09 14:00:00,Logistics
351,Payment Processed,2024-02-11 00:00:00,Finance Team
351,Order Packed,2024-02-12 15:00:00,System
351,Order Shipped,2024-02-12 16:00:00,Manager
351,Order Delivered,2024-02-13 10:00:00,Warehouse
352,Order Created,2024-01-21 13:00:00,Manager
352,Order Approved,2024-01-21 15:00:00,Logistics
352,Credit Check,2024-01-24 05:00:00,Warehouse
352,Payment Processed,2024-01-24 07:00:00,Logistics
352,Order Packed,2024-01-25 21:00:00,Manager
352,Order Shipped,2024-01-27 03:00:00,System
352,Order Delivered,2024-01-30 02:00:00,Warehouse
353,Order Created,2024-01-15 05:00:00,Manager
353,Order Approved,2024-01-17 13:00:00,Logistics
353,Credit Check,2024-01-18 21:00:00,Finance Team
353,Payment Processed,2024-01-20 23:00:00,Logistics
353,Order Packed,2024-01-22 04:00:00,Warehouse
353,Order Shipped,2024-01-22 15:00:00,Logistics
353,Order Delivered,2024-01-23 22:00:00,Manager
354,Order Created,2024-02-19 11:00:00,Warehouse
354,Order Approved,2024-02-22 08:00:00,Warehouse
354,Credit Check,2024-02-24 13:00:00,Finance Team
354,Payment Processed,2024-02-24 22:00:00,Finance Team
354,Order Packed,2024-02-25 16:00:00,Warehouse
354,Order Shipped,2024-02-26 07:00:00,Logistics
354,Order Delivered,2024-02-28 17:00:00,Warehouse
355,Order Created,2024-02-16 15:00:00,Finance Team
355,Order Approved,2024-02-18 09:00:00,System
355,Credit Check,2024-02-19 05:00:00,System
355,Payment Processed,2024-02-22 02:00:00,System
355,Order Packed,2024-02-23 02:00:00,System
355,Order Shipped,2024-02-24 15:00:00,Warehouse
355,Order Delivered,2024-02-25 08:00:00,Logistics
356,Order Created,2024-02-16 02:00:00,Finance Team
356,Order Approved,2024-02-16 14:00:00,Finance Team
356,Credit Check,2024-02-16 16:00:00,Logistics
356,Payment Processed,2024-02-17 20:00:00,Warehouse
356,Order Packed,2024-02-20 02:00:00,Warehouse
356,Order Shipped,2024-02-22 18:00:00,Warehouse
356,Order Delivered,2024-02-25 06:00:00,System
357,Order Created,2024-01-22 11:00:00,Finance Team
357,Order Approved,2024-01-22 19:00:00,Warehouse
357,Credit Check,2024-01-24 22:00:00,System
357,Payment Processed,2024-01-27 20:00:00,Logistics
357,Order Packed,2024-01-28 20:00:00,Finance Team
357,Order Shipped,2024-01-30 05:00:00,Logistics
357,Order Delivered,2024-01-30 07:00:00,System
358,Order Created,2024-02-20 08:00:00,Logistics
358,Order Approved,2024-02-22 17:00:00,Finance Team
358,Credit Check,2024-02-22 22:00:00,Finance Team
358,Payment Processed,2024-02-25 09:00:00,System
358,Order Packed,2024-02-28 04:00:00,Finance Team
358,Order Shipped,2024-03-01 17:00:00,Logistics
358,Order Delivered,2024-03-03 09:00:00,Warehouse
359,Order Created,2024-01-11 06:00:00,Manager
359,Order Approved,2024-01-14 01:00:00,System
359,Credit Check,2024-01-15 10:00:00,Logistics
359,Payment Processed,2024-01-17 01:00:00,Finance Team
359,Order Packed,2024-01-19 00:00:00,System
359,Order Shipped,2024-01-20 04:00:00,System
359,Order Delivered,2024-01-21 11:00:00,Logistics
360,Order Created,2024-01-21 02:00:00,Finance Team
360,Order Approved,2024-01-22 14:00:00,Manager
360,Credit Check,2024-01-23 06:00:00,Logistics
360,Payment Processed,2024-01-24 14:00:00,System
360,Order Packed,2024-01-24 20:00:00,Manager
360,Order Shipped,2024-01-27 09:00:00,Manager
360,Order Delivered,2024-01-28 05:00:00,Warehouse
361,Order Created,2024-02-19 12:00:00,Finance Team
361,Order Approved,2024-02-20 09:00:00,Logistics
361,Credit Check,2024-02-20 21:00:00,Manager
361,Payment Processed,2024-02-22 17:00:00,System
361,Order Packed,2024-02-23 01:00:00,Warehouse
361,Order Shipped,2024-02-23 21:00:00,Manager
361,Order Delivered,2024-02-24 11:00:00,Finance Team
362,Order Created,2024-02-02 06:00:00,Warehouse
362,Order Approved,2024-02-05 06:00:00,Warehouse
362,Credit Check,2024-02-07 15:00:00,Finance Team
362,Payment Processed,2024-02-07 18:00:00,Logistics
362,Order Packed,2024-02-09 16:00:00,Finance Team
362,Order Shipped,2024-02-11 01:00:00,System
362,Order Delivered,2024-02-13 16:00:00,Logistics
363,Order Created,2024-02-06 14:00:00,Manager
363,Order Approved,2024-02-09 05:00:00,Finance Team
363,Credit Check,2024-02-10 05:00:00,Manager
363,Payment Processed,2024-02-12 02:00:00,Warehouse
363,Order Packed,2024-02-14 14:00:00,Warehouse
363,Order Shipped,2024-02-17 13:00:00,Finance Team
363,Order Delivered,2024-02-17 22:00:00,Manager
364,Order Created,2024-01-12 10:00:00,Warehouse
364,Order Approved,2024-01-13 20:00:00,Manager
364,Credit Check,2024-01-15 19:00:00,Logistics
364,Payment Processed,2024-01-15 20:00:00,Manager
364,Order Packed,2024-01-17 21:00:00,Finance Team
364,Order Shipped,2024-01-18 00:00:00,Manager
364,Order Delivered,2024-01-19 23:00:00,Manager
365,Order Created,2024-01-17 18:00:00,System
365,Order Approved,2024-01-20 15:00:00,Logistics
365,Credit Check,2024-01-21 16:00:00,Manager
365,Payment Processed,2024-01-24 08:00:00,Manager
365,Order Packed,2024-01-25 04:00:00,Manager
365,Order Shipped,2024-01-26 17:00:00,Warehouse
365,Order Delivered,2024-01-28 22:00:00,Warehouse
366,Order Created,2024-01-08 13:00:00,Manager
366,Order Approved,2024-01-08 22:00:00,System
366,Credit Check,2024-01-09 15:00:00,Finance Team
366,Payment Processed,2024-01-09 20:00:00,Finance Team
366,Order Packed,2024-01-10 10:00:00,Logistics
366,Order Shipped,2024-01-11 11:00:00,System
366,Order Delivered,2024-01-11 16:00:00,Manager
367,Order Created,2024-02-13 02:00:00,Logistics
367,Order Approved,2024-02-15 22:00:00,Manager
367,Credit Check,2024-02-17 07:00:00,System
367,Payment Processed,2024-02-19 06:00:00,Finance Team
367,Order Packed,2024-02-19 16:00:00,System
367,Order Shipped,2024-02-20 19:00:00,Logistics
367,Order Delivered,2024-02-21 06:00:00,Logistics
368,Order Created,2024-02-21 08:00:00,Warehouse
368,Order Approved,2024-02-24 08:00:00,Logistics
368,Credit Check,2024-02-26 08:00:00,System
368,Payment Processed,2024-02-27 19:00:00,Manager
368,Order Packed,2024-02-28 01:00:00,System
368,Order Shipped,2024-02-29 16:00:00,System
368,Order Delivered,2024-03-01 20:00:00,Manager
369,Order Created,2024-01-07 13:00:00,Finance Team
369,Order Approved,2024-01-10 10:00:00,Logistics
369,Credit Check,2024-01-11 11:00:00,Finance Team
369,Payment Processed,2024-01-14 07:00:00,Finance Team
369,Order Packed,2024-01-15 06:00:00,Manager
369,Order Shipped,2024-01-18 06:00:00,Logistics
369,Order Delivered,2024-01-18 20:00:00,Manager
370,Order Created,2024-01-25 11:00:00,Logistics
370,Order Approved,2024-01-26 01:00:00,Finance Team
370,Credit Check,2024-01-27 01:00:00,Manager
370,Payment Processed,2024-01-29 05:00:00,Manager
370,Order Packed,2024-01-31 01:00:00,Finance Team
370,Order Shipped,2024-02-02 22:00:00,Manager
370,Order Delivered,2024-02-05 07:00:00,Warehouse
371,Order Created,2024-02-28 17:00:00,Manager
371,Order Approved,2024-03-01 11:00:00,Warehouse
371,Credit Check,2024-03-03 16:00:00,Logistics
371,Payment Processed,2024-03-05 10:00:00,Manager
371,Order Packed,2024-03-06 17:00:00,Manager
371,Order Shipped,2024-03-09 15:00:00,Finance Team
371,Order Delivered,2024-03-11 16:00:00,Manager
372,Order Created,2024-03-01 09:00:00,Warehouse
372,Order Approved,2024-03-03 19:00:00,Logistics
372,Credit Check,2024-03-05 22:00:00,System
372,Payment Processed,2024-03-06 03:00:00,Warehouse
372,Order Packed,2024-03-06 06:00:00,Manager
372,Order Shipped,2024-03-07 00:00:00,Warehouse
372,Order Delivered,2024-03-07 01:00:00,Warehouse
373,Order Created,2024-01-16 04:00:00,Warehouse
373,Order Approved,2024-01-16 07:00:00,Warehouse
373,Credit Check,2024-01-19 06:00:00,Manager
373,Payment Processed,2024-01-22 06:00:00,Manager
373,Order Packed,2024-01-23 02:00:00,System
373,Order Shipped,2024-01-23 07:00:00,Logistics
373,Order Delivered,2024-01-25 05:00:00,Finance Team
374,Order Created,2024-01-10 10:00:00,Warehouse
374,Order Approved,2024-01-11 18:00:00,Finance Team
374,Credit Check,2024-01-13 03:00:00,Warehouse
374,Payment Processed,2024-01-13 15:00:00,Manager
374,Order Packed,2024-01-15 19:00:00,Manager
374,Order Shipped,2024-01-16 23:00:00,System
374,Order Delivered,2024-01-18 17:00:00,Logistics
375,Order Created,2024-01-14 15:00:00,Manager
375,Order Approved,2024-01-15 04:00:00,Manager
375,Credit Check,2024-01-16 19:00:00,System
375,Payment Processed,2024-01-18 20:00:00,System
375,Order Packed,2024-01-19 04:00:00,Warehouse
375,Order Shipped,2024-01-21 01:00:00,Logistics
375,Order Delivered,2024-01-23 07:00:00,System
376,Order Created,2024-02-26 06:00:00,Manager
376,Order Approved,2024-02-26 08:00:00,Logistics
376,Credit Check,2024-02-26 15:00:00,Warehouse
376,Payment Processed,2024-02-29 11:00:00,System
376,Order Packed,2024-03-02 04:00:00,Manager
376,Order Shipped,2024-03-03 00:00:00,Warehouse
376,Order Delivered,2024-03-05 17:00:00,Finance Team
377,Order Created,2024-01-10 07:00:00,Logistics
377,Order Approved,2024-01-12 17:00:00,Manager
377,Credit Check,2024-01-15 10:00:00,System
377,Payment Processed,2024-01-16 15:00:00,Logistics
377,Order Packed,2024-01-18 05:00:00,Logistics
377,Order Shipped,2024-01-19 00:00:00,Finance Team
377,Order Delivered,2024-01-20 20:00:00,System
378,Order Created,2024-01-31 07:00:00,Manager
378,Order Approved,2024-02-02 11:00:00,Warehouse
378,Credit Check,2024-02-02 22:00:00,Logistics
378,Payment Processed,2024-02-05 15:00:00,Logistics
378,Order Packed,2024-02-06 08:00:00,Finance Team
378,Order Shipped,2024-02-08 22:00:00,Manager
378,Order Delivered,2024-02-10 00:00:00,Logistics
379,Order Created,2024-01-27 02:00:00,Manager
379,Order Approved,2024-01-29 22:00:00,Finance Team
379,Credit Check,2024-01-31 06:00:00,System
379,Payment Processed,2024-02-01 17:00:00,Logistics
379,Order Packed,2024-02-03 11:00:00,Manager
379,Order Shipped,2024-02-03 23:00:00,System
379,Order Delivered,2024-02-06 04:00:00,Logistics
380,Order Created,2024-01-25 21:00:00,Finance Team
380,Order Approved,2024-01-27 15:00:00,Warehouse
380,Credit Check,2024-01-27 19:00:00,Warehouse
380,Payment Processed,2024-01-28 17:00:00,Warehouse
380,Order Packed,2024-01-31 02:00:00,Manager
380,Order Shipped,2024-01-31 21:00:00,Logistics
380,Order Delivered,2024-02-01 03:00:00,Finance Team
381,Order Created,2024-01-15 00:00:00,Finance Team
381,Order Approved,2024-01-15 11:00:00,System
381,Credit Check,2024-01-15 18:00:00,Finance Team
381,Payment Processed,2024-01-16 13:00:00,Warehouse
381,Order Packed,2024-01-16 15:00:00,Warehouse
381,Order Shipped,2024-01-17 06:00:00,Warehouse
381,Order Delivered,2024-01-19 16:00:00,Logistics
382,Order Created,2024-01-03 19:00:00,Finance Team
382,Order Approved,2024-01-06 16:00:00,Finance Team
382,Credit Check,2024-01-07 19:00:00,Manager
382,Payment Processed,2024-01-10 14:00:00,Warehouse
382,Order Packed,2024-01-13 13:00:00,Logistics
382,Order Shipped,2024-01-14 08:00:00,System
382,Order Delivered,2024-01-16 09:00:00,Manager
383,Order Created,2024-02-29 20:00:00,System
383,Order Approved,2024-03-02 05:00:00,Finance Team
383,Credit Check,2024-03-02 13:00:00,Warehouse
383,Payment Processed,2024-03-03 15:00:00,Manager
383,Order Packed,2024-03-05 02:00:00,System
383,Order Shipped,2024-03-07 14:00:00,System
383,Order Delivered,2024-03-07 23:00:00,Logistics
384,Order Created,2024-02-13 11:00:00,Warehouse
384,Order Approved,2024-02-14 01:00:00,System
384,Credit Check,2024-02-15 15:00:00,Logistics
384,Payment Processed,2024-02-16 21:00:00,Logistics
384,Order Packed,2024-02-19 15:00:00,System
384,Order Shipped,2024-02-21 08:00:00,Logistics
384,Order Delivered,2024-02-24 05:00:00,System
385,Order Created,2024-01-13 02:00:00,Manager
385,Order Approved,2024-01-15 13:00:00,Manager
385,Credit Check,2024-01-15 16:00:00,System
385,Payment Processed,2024-01-17 00:00:00,Manager
385,Order Packed,2024-01-18 16:00:00,Warehouse
385,Order Shipped,2024-01-21 07:00:00,Logistics
